# Average Spectral response curve for Spitzer IRAC 8.0 micron subarray

# Extracted from:
# http://irsa.ipac.caltech.edu/data/SPITZER/docs/irac/calibrationfiles/spectralresponse/080924ch4trans_sub.txt

# Wavel    Spectral Response
# microns  electrons / photon
6.151150	0.000142
6.158460	0.000179
6.165780	0.000216
6.173120	0.000214
6.180480	0.000198
6.187860	0.000192
6.195250	0.000163
6.202660	0.000111
6.210090	0.000093
6.217530	0.000099
6.225000	0.000118
6.232480	0.000117
6.239980	0.000112
6.247500	0.000131
6.255030	0.000152
6.262590	0.000139
6.270160	0.000151
6.277750	0.000086
6.285360	0.000001
6.292990	0.000001
6.300640	0.000000
6.308300	0.000046
6.315980	0.000447
6.323690	0.001124
6.331410	0.002205
6.339150	0.003891
6.346910	0.006400
6.354690	0.009935
6.362480	0.014360
6.370300	0.019830
6.378130	0.026430
6.385990	0.034180
6.393860	0.042980
6.401760	0.052680
6.409670	0.063560
6.417600	0.076180
6.425560	0.090560
6.433530	0.106100
6.441520	0.121300
6.449530	0.134400
6.457560	0.144900
6.465610	0.154400
6.473690	0.164400
6.481780	0.174400
6.489890	0.183400
6.498020	0.191400
6.506180	0.198000
6.514350	0.203900
6.522540	0.210400
6.530760	0.217400
6.539000	0.224100
6.547250	0.229400
6.555530	0.233200
6.563830	0.236000
6.572150	0.238800
6.580490	0.241600
6.588850	0.243800
6.597230	0.244800
6.605630	0.244800
6.614060	0.244500
6.622510	0.244600
6.630980	0.245400
6.639470	0.246100
6.647980	0.245300
6.656510	0.243100
6.665070	0.240200
6.673650	0.237800
6.682250	0.237100
6.690870	0.238100
6.699510	0.240200
6.708180	0.242300
6.716870	0.243900
6.725580	0.244800
6.734320	0.245500
6.743070	0.246500
6.751850	0.248200
6.760660	0.250600
6.769480	0.252800
6.778330	0.254100
6.787200	0.254700
6.796100	0.255000
6.805020	0.255600
6.813960	0.257100
6.822930	0.259300
6.831910	0.261500
6.840930	0.263200
6.849960	0.264300
6.859030	0.264700
6.868110	0.264600
6.877220	0.264300
6.886350	0.264100
6.895510	0.263700
6.904690	0.263400
6.913900	0.263300
6.923130	0.263300
6.932380	0.263300
6.941660	0.263300
6.950970	0.263000
6.960300	0.262600
6.969650	0.262000
6.979040	0.260800
6.988440	0.259300
6.997870	0.258300
7.007330	0.257500
7.016810	0.257000
7.026320	0.256500
7.035850	0.255900
7.045410	0.255100
7.055000	0.254100
7.064610	0.253100
7.074250	0.252300
7.083910	0.252400
7.093600	0.253500
7.103320	0.255200
7.113060	0.256500
7.122830	0.257300
7.132630	0.257900
7.142460	0.258000
7.152310	0.257700
7.162190	0.257500
7.172090	0.257800
7.182030	0.258000
7.191990	0.258200
7.201980	0.258400
7.211990	0.258500
7.222040	0.259200
7.232110	0.260700
7.242210	0.262600
7.252340	0.264600
7.262500	0.266800
7.272680	0.268000
7.282900	0.268400
7.293140	0.268300
7.303410	0.267700
7.313710	0.267000
7.324040	0.266700
7.334400	0.267200
7.344790	0.268500
7.355210	0.270400
7.365660	0.272700
7.376140	0.275100
7.386640	0.277200
7.397180	0.278600
7.407750	0.279000
7.418350	0.278300
7.428970	0.277300
7.439630	0.276200
7.450320	0.275600
7.461040	0.275700
7.471790	0.276500
7.482570	0.278400
7.493390	0.280900
7.504230	0.283500
7.515110	0.286200
7.526010	0.288800
7.536950	0.291200
7.547920	0.293900
7.558930	0.296800
7.569960	0.299600
7.581030	0.302000
7.592130	0.303400
7.603260	0.303700
7.614420	0.303500
7.625620	0.303200
7.636850	0.303100
7.648120	0.303600
7.659410	0.304600
7.670740	0.305600
7.682110	0.306600
7.693510	0.307300
7.704940	0.307700
7.716400	0.307900
7.727900	0.308100
7.739440	0.308600
7.751010	0.309100
7.762610	0.309400
7.774250	0.309600
7.785920	0.309600
7.797630	0.309500
7.809370	0.309700
7.821150	0.310200
7.832970	0.311200
7.844820	0.312500
7.856700	0.314000
7.868620	0.315700
7.880580	0.317100
7.892580	0.318400
7.904610	0.319500
7.916680	0.320000
7.928780	0.319800
7.940920	0.319500
7.953100	0.318800
7.965320	0.318000
7.977570	0.317600
7.989870	0.317300
8.002200	0.317700
8.014560	0.318800
8.026970	0.320200
8.039420	0.321500
8.051900	0.322900
8.064420	0.324300
8.076980	0.325900
8.089580	0.327400
8.102220	0.328800
8.114900	0.330000
8.127620	0.330900
8.140380	0.331400
8.153180	0.331300
8.166020	0.330700
8.178900	0.330200
8.191820	0.330000
8.204780	0.330100
8.217790	0.330500
8.230830	0.330900
8.243920	0.331500
8.257040	0.332200
8.270210	0.333000
8.283420	0.333600
8.296680	0.334100
8.309970	0.334700
8.323310	0.335000
8.336690	0.334700
8.350120	0.334000
8.363590	0.333100
8.377100	0.332300
8.390650	0.331400
8.404250	0.330800
8.417890	0.330900
8.431580	0.331300
8.445310	0.331800
8.459090	0.332400
8.472910	0.332900
8.486780	0.333200
8.500690	0.333200
8.514650	0.333000
8.528660	0.333000
8.542710	0.332700
8.556800	0.332200
8.570950	0.332000
8.585140	0.331800
8.599380	0.331700
8.613660	0.331800
8.627990	0.331800
8.642370	0.331300
8.656800	0.330100
8.671280	0.327700
8.685800	0.324600
