# Average Spectral response curve for Spitzer IRAC 5.8 micron subarray

# Extracted from:
# http://irsa.ipac.caltech.edu/data/SPITZER/docs/irac/calibrationfiles/spectralresponse/080924ch3trans_sub.txt

# Wavel    Spectral Response
# microns  electrons / photon
4.744210	0.000066
4.748560	0.000068
4.752910	0.000072
4.757270	0.000072
4.761640	0.000043
4.766010	0.000020
4.770400	0.000025
4.774790	0.000024
4.779190	0.000018
4.783600	0.000027
4.788020	0.000045
4.792440	0.000052
4.796880	0.000051
4.801320	0.000049
4.805770	0.000045
4.810230	0.000039
4.814690	0.000043
4.819170	0.000060
4.823650	0.000086
4.828140	0.000123
4.832640	0.000166
4.837150	0.000238
4.841660	0.000358
4.846190	0.000555
4.850720	0.000825
4.855270	0.001168
4.859820	0.001620
4.864370	0.002236
4.868940	0.003040
4.873520	0.003938
4.878100	0.004911
4.882700	0.005965
4.887300	0.007170
4.891910	0.008635
4.896530	0.010480
4.901160	0.012800
4.905790	0.015640
4.910440	0.018840
4.915090	0.022160
4.919760	0.025380
4.924430	0.028350
4.929110	0.031120
4.933800	0.033880
4.938500	0.036880
4.943210	0.040240
4.947920	0.043930
4.952650	0.047760
4.957380	0.051520
4.962130	0.055050
4.966880	0.058270
4.971640	0.061270
4.976410	0.064000
4.981190	0.066540
4.985980	0.068880
4.990780	0.071010
4.995590	0.072750
5.000410	0.074240
5.005230	0.075510
5.010070	0.076620
5.014920	0.077680
5.019770	0.078810
5.024630	0.080020
5.029510	0.081250
5.034390	0.082590
5.039280	0.084120
5.044190	0.085930
5.049100	0.087860
5.054020	0.089830
5.058950	0.091720
5.063890	0.093520
5.068840	0.095090
5.073800	0.096510
5.078770	0.097730
5.083750	0.098730
5.088740	0.099560
5.093740	0.100200
5.098740	0.100800
5.103760	0.101100
5.108790	0.101400
5.113830	0.101600
5.118880	0.101700
5.123940	0.101700
5.129000	0.101700
5.134080	0.101700
5.139170	0.101800
5.144270	0.101900
5.149380	0.102100
5.154500	0.102500
5.159630	0.103000
5.164760	0.103700
5.169910	0.104500
5.175070	0.105400
5.180240	0.106400
5.185420	0.107400
5.190610	0.108400
5.195810	0.109200
5.201030	0.109900
5.206250	0.110300
5.211480	0.110500
5.216720	0.110400
5.221980	0.110100
5.227240	0.109500
5.232520	0.108700
5.237800	0.107800
5.243100	0.107000
5.248400	0.106300
5.253720	0.105800
5.259050	0.105700
5.264390	0.105900
5.269740	0.106500
5.275100	0.107400
5.280470	0.108500
5.285850	0.109800
5.291250	0.111300
5.296650	0.112800
5.302070	0.114000
5.307500	0.115100
5.312930	0.116100
5.318380	0.117100
5.323840	0.117900
5.329310	0.118600
5.334800	0.119300
5.340290	0.119900
5.345800	0.120300
5.351310	0.120500
5.356840	0.120600
5.362380	0.120600
5.367930	0.120500
5.373500	0.120400
5.379070	0.120100
5.384660	0.119900
5.390250	0.119600
5.395860	0.119300
5.401480	0.119000
5.407110	0.118700
5.412760	0.118500
5.418420	0.118400
5.424080	0.118400
5.429760	0.118500
5.435450	0.118600
5.441160	0.118700
5.446870	0.119000
5.452600	0.119200
5.458340	0.119300
