# IRS Blue-Peakup Filter
# RQExTransmission at 2.0 volts USED IN NOMINAL OPERATIONS
# 
# The first column is wavelength in microns.  They second 
# is "RQExT", which is the product of the detector's 
# responsive quantum efficiency (QE times photoconductive 
# gain) and the filter transmission.  That is, if you 
# multiply incident photons/second at some wavelength by 
# RQExT at that wavelength, then you get electrons/second 
# contributed by the incident light at that wavelength. 
# These data represent the same curve that is provided in 
# the SMART software package, and represent a revised 
# (improved) version of the peak-up filter transmission
# curve shown in Figure 7.39 of the Spitzer Observer's 
# Manual (v5.0).
#
# Retrived from https://irsa.ipac.caltech.edu/data/SPITZER/docs/files/spitzer/bluePUtrans.txt
15.6186	    2.45E+00
15.6658	    2.51E+00
15.7133	    2.58E+00
15.7610	    2.67E+00
15.8091	    2.67E+00
15.8574	    2.64E+00
15.9061	    2.61E+00
15.9550	    2.59E+00
16.0043	    2.54E+00
16.0538	    2.49E+00
16.1037	    2.46E+00
16.1538	    2.41E+00
16.2043	    2.36E+00
16.2551	    2.32E+00
16.3062	    2.29E+00
16.3577	    2.28E+00
16.4094	    2.30E+00
16.4615	    2.32E+00
16.5140	    2.33E+00
16.5667	    2.33E+00
16.6198	    2.34E+00
16.6733	    2.34E+00
16.7271	    2.34E+00
16.7812	    2.32E+00
16.8357	    2.29E+00
16.8905	    2.28E+00
16.9457	    2.27E+00
17.0013	    2.26E+00
17.0572	    2.28E+00
17.1135	    2.33E+00
17.1702	    2.35E+00
17.2272	    2.31E+00
17.2846	    2.35E+00
17.3424	    2.42E+00
17.4006	    2.43E+00
17.4592	    2.49E+00
17.5182	    2.50E+00
17.5776	    2.50E+00
17.6374	    2.49E+00
17.6975	    2.38E+00
17.7582	    2.28E+00
17.8192	    2.24E+00
17.8806	    2.22E+00
17.9425	    2.23E+00
18.0048	    2.21E+00
18.0675	    2.18E+00
18.1307	    2.19E+00
18.1943	    2.24E+00
18.2584	    2.21E+00
18.3229	    2.19E+00
18.3879	    2.25E+00
18.4533	    2.21E+00
18.5192	    2.08E+00
18.5856	    1.88E+00
18.6525	    1.57E+00
18.7198	    1.18E+00
18.7876	    8.01E-01
18.8559	    5.00E-01
18.9248	    2.82E-01
18.9941	    1.66E-01
19.0639	    9.65E-02
19.1343	    6.02E-02
19.2051	    3.90E-02
19.2765	    2.73E-02
19.3485	    1.51E-02
19.4209	    5.71E-03
19.4939	    -2.67E-04
19.5675	    -4.07E-03
19.6416	    2.21E-03
19.7163	    7.94E-03
19.7916	    1.03E-02
19.8674	    1.07E-02
19.9438	    9.76E-03
20.0208	    4.96E-03
20.0984	    -1.66E-04
20.1766	    -1.66E-03
20.2554	    3.70E-05
20.3348	    -9.34E-04
20.4149	    -1.05E-03
20.4956	    -2.97E-03
20.5769	    -2.07E-03
20.6589	    1.43E-03
20.7416	    3.44E-03
20.8248	    4.68E-03
20.9088	    1.07E-02
20.9935	    1.08E-02
21.0788	    5.85E-03
21.1648	    5.71E-03
21.2516	    3.95E-03
21.3390	    1.08E-03
21.4272	    5.75E-04
21.5161	    2.35E-04
21.6058	    -7.57E-04
21.6962	    -7.69E-04
21.7873	    -1.29E-03
21.8793	    -2.91E-03
21.9720	    -5.58E-03
22.0655	    -7.01E-03
22.1598	    -5.17E-03
22.2549	    -2.21E-03
22.3508	    -6.82E-04
22.4475	    2.93E-03
22.5452	    5.14E-03
22.6436	    3.85E-03
22.7429	    3.10E-04
22.8431	    7.19E-04
22.9442	    6.13E-04
23.0461	    -2.83E-04
23.1491	    -9.37E-04
23.2528	    -4.08E-03
23.3576	    -5.13E-03
23.4633	    -6.74E-03
23.5700	    -5.97E-03
23.6775	    -5.90E-03
23.7862	    -1.90E-03
23.8958	    -2.67E-04
24.0064	    -2.41E-03
24.1181	    4.88E-04
24.2308	    -1.30E-03
24.3445	    -1.79E-04
24.4594	    -2.82E-04
24.5753	    3.67E-03
24.6923	    -1.27E-03
24.8104	    -5.23E-04
24.9298	    -7.23E-04
25.0502	    -4.83E-04
25.1718	    -7.74E-04
25.2946	    1.29E-03
25.4185	    3.51E-03
25.5438	    4.86E-03
25.6702	    3.07E-03
25.7979	    4.08E-03
25.9269	    1.86E-03
26.0572	    -7.00E-05
26.1888	    2.48E-03
26.3217	    -4.46E-03
26.4560	    -3.97E-03
26.5917	    -1.78E-03
26.7288	    2.98E-03
